"sample_name","phenotype_label","neighbor_phenotype_label","mean_distance_um","stderr_distance_um","region_label"
"MEL3","SOX10+ PDL1-","CD8+ PD1+",NA,NA,"Tumor"
"MEL3","SOX10+ PDL1-","OTHER PDL1-",57.0682982337511,0.719051488074732,"Tumor"
"MEL3","SOX10+ PDL1-","OTHER PDL1+",NA,NA,"Tumor"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1-",0,0,"Tumor"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1+",22.1490911578971,0.330708912145983,"Tumor"
"MEL3","SOX10+ PDL1+","CD8+ PD1-",NA,NA,"Tumor"
"MEL3","SOX10+ PDL1+","CD8+ PD1+",NA,NA,"Tumor"
"MEL3","SOX10+ PDL1+","OTHER PDL1-",63.0850062969132,0.946036866420012,"Tumor"
"MEL3","SOX10+ PDL1+","OTHER PDL1+",NA,NA,"Tumor"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1-",15.0807387256989,0.264005851657429,"Tumor"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1+",0,0,"Tumor"
"MEL2","CD8+ PD1-","CD8+ PD1-",NA,NA,"Margin"
"MEL2","CD8+ PD1-","CD8+ PD1+",NA,NA,"Margin"
"MEL2","CD8+ PD1-","OTHER PDL1-",NA,NA,"Margin"
"MEL2","CD8+ PD1-","OTHER PDL1+",NA,NA,"Margin"
"MEL2","CD8+ PD1-","SOX10+ PDL1-",NA,NA,"Margin"
"MEL2","CD8+ PD1-","SOX10+ PDL1+",NA,NA,"Margin"
"MEL2","CD8+ PD1+","CD8+ PD1-",NA,NA,"Margin"
"MEL2","CD8+ PD1+","CD8+ PD1+",0,0,"Margin"
"MEL2","CD8+ PD1+","OTHER PDL1-",20.6193602968004,3.46381206131647,"Margin"
"MEL2","CD8+ PD1+","OTHER PDL1+",NA,NA,"Margin"
"MEL2","CD8+ PD1+","SOX10+ PDL1-",17.6746364749315,1.79539855186301,"Margin"
"MEL2","CD8+ PD1+","SOX10+ PDL1+",NA,NA,"Margin"
"MEL2","OTHER PDL1-","CD8+ PD1-",NA,NA,"Margin"
"MEL2","OTHER PDL1-","CD8+ PD1+",31.1296532451412,1.73564607378082,"Margin"
"MEL2","OTHER PDL1-","OTHER PDL1-",0,0,"Margin"
"MEL2","OTHER PDL1-","OTHER PDL1+",56.6177285542026,2.64169535191821,"Margin"
"MEL2","OTHER PDL1-","SOX10+ PDL1-",19.6800967794454,0.677589896139045,"Margin"
"MEL2","OTHER PDL1-","SOX10+ PDL1+",NA,NA,"Margin"
"MEL2","OTHER PDL1+","CD8+ PD1-",NA,NA,"Margin"
"MEL2","OTHER PDL1+","CD8+ PD1+",NA,NA,"Margin"
"MEL2","OTHER PDL1+","OTHER PDL1-",14.1734266810105,1.10880005800728,"Margin"
"MEL2","OTHER PDL1+","OTHER PDL1+",0,0,"Margin"
"MEL2","OTHER PDL1+","SOX10+ PDL1-",28.6040502526403,2.36663831063254,"Margin"
