"sample_name","phenotype_label","neighbor_phenotype_label","cummulative_count","mean_interaction_density_mm2","stderr_interaction_density_mm2","frame_count","region_label"
"MEL3","OTHER PDL1+","OTHER PDL1-",6,12.1160871003738,0.0648427009862163,2,"Tumor"
"MEL3","OTHER PDL1+","SOX10+ PDL1+",58,117.057332602627,11.4892743241737,2,"Tumor"
"MEL3","OTHER PDL1+","SOX10+ PDL1-",15,30.2794106341035,1.85724109759676,2,"Tumor"
"MEL3","OTHER PDL1-","CD8+ PD1+",2,4.01708146646253,4.01708146646253,2,"Tumor"
"MEL3","OTHER PDL1-","CD8+ PD1-",3,6.04723643335587,1.98692649956919,2,"Tumor"
"MEL3","OTHER PDL1-","OTHER PDL1+",6,12.1160871003738,0.0648427009862163,2,"Tumor"
"MEL3","OTHER PDL1-","OTHER PDL1-",112,226.29664460895,25.4425712858237,2,"Tumor"
"MEL3","OTHER PDL1-","SOX10+ PDL1+",89,179.624694604065,17.2122972525985,2,"Tumor"
"MEL3","OTHER PDL1-","SOX10+ PDL1-",355,718.630046815576,332.990226035173,2,"Tumor"
"MEL3","SOX10+ PDL1+","CD8+ PD1+",107,215.756813568566,57.4047261508859,2,"Tumor"
"MEL3","SOX10+ PDL1+","CD8+ PD1-",8,16.0899400995122,12.0296301657255,2,"Tumor"
"MEL3","SOX10+ PDL1+","OTHER PDL1+",58,117.057332602627,11.4892743241737,2,"Tumor"
"MEL3","SOX10+ PDL1+","OTHER PDL1-",89,179.624694604065,17.2122972525985,2,"Tumor"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1+",4850,9766.92735189288,4975.76163002461,2,"Tumor"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1-",2227,4493.64019181964,620.104514987157,2,"Tumor"
"MEL3","SOX10+ PDL1-","CD8+ PD1+",32,64.6407454356557,4.38452343871776,2,"Tumor"
"MEL3","SOX10+ PDL1-","CD8+ PD1-",29,58.7015801706102,26.56492843891,2,"Tumor"
"MEL3","SOX10+ PDL1-","OTHER PDL1+",15,30.2794106341035,1.85724109759676,2,"Tumor"
"MEL3","SOX10+ PDL1-","OTHER PDL1-",355,718.630046815576,332.990226035173,2,"Tumor"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1+",2227,4493.64019181964,620.104514987157,2,"Tumor"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1-",10620,21482.3480502891,7004.78644515817,2,"Tumor"
"MEL2","CD8+ PD1+","CD8+ PD1+",16,461.028868314724,461.028868314724,2,"Margin"
"MEL2","CD8+ PD1+","CD8+ PD1-",10,288.143042696702,288.143042696702,2,"Margin"
"MEL2","CD8+ PD1+","OTHER PDL1+",19,547.471781123734,547.471781123734,2,"Margin"
"MEL2","CD8+ PD1+","OTHER PDL1-",19,434.677519011936,256.865783460149,2,"Margin"
"MEL2","CD8+ PD1+","SOX10+ PDL1+",8,230.514434157362,230.514434157362,2,"Margin"
"MEL2","CD8+ PD1+","SOX10+ PDL1-",13,374.585955505713,374.585955505713,2,"Margin"
"MEL2","CD8+ PD1-","CD8+ PD1+",10,288.143042696702,288.143042696702,2,"Margin"
"MEL2","CD8+ PD1-","CD8+ PD1-",16,428.801936282781,377.998583267985,2,"Margin"
"MEL2","CD8+ PD1-","OTHER PDL1+",4,99.1437510627097,73.7420745553116,2,"Margin"
"MEL2","CD8+ PD1-","OTHER PDL1-",15,351.647233965197,224.638851428207,2,"Margin"
"MEL2","CD8+ PD1-","SOX10+ PDL1+",6,156.77235960205,131.370683094652,2,"Margin"
"MEL2","CD8+ PD1-","SOX10+ PDL1-",29,722.820561708638,545.008826156852,2,"Margin"
"MEL2","OTHER PDL1+","CD8+ PD1+",19,547.471781123734,547.471781123734,2,"Margin"
"MEL2","OTHER PDL1+","CD8+ PD1-",4,99.1437510627097,73.7420745553116,2,"Margin"
"MEL2","OTHER PDL1+","OTHER PDL1+",36,618.364837292877,42.0787518994728,2,"Margin"
"MEL2","OTHER PDL1+","OTHER PDL1-",36,602.251371276906,83.593894422842,2,"Margin"
"MEL2","OTHER PDL1+","SOX10+ PDL1+",17,425.389308520509,323.782602490917,2,"Margin"
"MEL2","OTHER PDL1+","SOX10+ PDL1-",26,588.037250851714,334.020485777733,2,"Margin"
"MEL2","OTHER PDL1-","CD8+ PD1+",19,434.677519011936,256.865783460149,2,"Margin"
"MEL2","OTHER PDL1-","CD8+ PD1-",15,351.647233965197,224.638851428207,2,"Margin"
"MEL2","OTHER PDL1-","OTHER PDL1+",36,602.251371276906,83.593894422842,2,"Margin"
"MEL2","OTHER PDL1-","OTHER PDL1-",674,10429.5270408458,3744.60845028232,2,"Margin"
"MEL2","OTHER PDL1-","SOX10+ PDL1+",9,178.761408347176,51.7530258101857,2,"Margin"
"MEL2","OTHER PDL1-","SOX10+ PDL1-",146,2241.04556942337,857.958964479197,2,"Margin"
"MEL2","SOX10+ PDL1+","CD8+ PD1+",8,230.514434157362,230.514434157362,2,"Margin"
"MEL2","SOX10+ PDL1+","CD8+ PD1-",6,156.77235960205,131.370683094652,2,"Margin"
"MEL2","SOX10+ PDL1+","OTHER PDL1+",17,425.389308520509,323.782602490917,2,"Margin"
"MEL2","SOX10+ PDL1+","OTHER PDL1-",9,178.761408347176,51.7530258101857,2,"Margin"
"MEL2","SOX10+ PDL1+","SOX10+ PDL1+",10,288.143042696702,288.143042696702,2,"Margin"
"MEL2","SOX10+ PDL1+","SOX10+ PDL1-",13,374.585955505713,374.585955505713,2,"Margin"
"MEL2","SOX10+ PDL1-","CD8+ PD1+",13,374.585955505713,374.585955505713,2,"Margin"
"MEL2","SOX10+ PDL1-","CD8+ PD1-",29,722.820561708638,545.008826156852,2,"Margin"
"MEL2","SOX10+ PDL1-","OTHER PDL1+",26,588.037250851714,334.020485777733,2,"Margin"
"MEL2","SOX10+ PDL1-","OTHER PDL1-",146,2241.04556942337,857.958964479197,2,"Margin"
"MEL2","SOX10+ PDL1-","SOX10+ PDL1+",13,374.585955505713,374.585955505713,2,"Margin"
"MEL2","SOX10+ PDL1-","SOX10+ PDL1-",124,1993.85405987393,495.51023785108,2,"Margin"
"MEL3","CD8+ PD1+","CD8+ PD1+",4,78.5909886289058,25.2320624991329,2,"Margin"
"MEL3","CD8+ PD1+","CD8+ PD1-",1,13.3397315324432,13.3397315324432,2,"Margin"
"MEL3","CD8+ PD1+","OTHER PDL1+",8,144.565946008245,11.1686306838128,2,"Margin"
"MEL3","CD8+ PD1+","OTHER PDL1-",5,66.6986576622161,66.6986576622161,2,"Margin"
"MEL3","CD8+ PD1+","SOX10+ PDL1+",37,657.578472944763,17.2713593874881,2,"Margin"
"MEL3","CD8+ PD1+","SOX10+ PDL1-",6,105.270451693792,1.4474005657536,2,"Margin"
"MEL3","CD8+ PD1-","CD8+ PD1+",1,13.3397315324432,13.3397315324432,2,"Margin"
"MEL3","CD8+ PD1-","CD8+ PD1-",2,26.6794630648865,26.6794630648865,2,"Margin"
"MEL3","CD8+ PD1-","OTHER PDL1+",2,26.6794630648865,26.6794630648865,2,"Margin"
"MEL3","CD8+ PD1-","OTHER PDL1-",7,131.226214475802,24.508362216256,2,"Margin"
"MEL3","CD8+ PD1-","SOX10+ PDL1+",6,105.270451693792,1.4474005657536,2,"Margin"
"MEL3","CD8+ PD1-","SOX10+ PDL1-",12,185.308840888452,81.485789760413,2,"Margin"
"MEL3","OTHER PDL1+","CD8+ PD1+",8,144.565946008245,11.1686306838128,2,"Margin"
"MEL3","OTHER PDL1+","CD8+ PD1-",2,26.6794630648865,26.6794630648865,2,"Margin"
"MEL3","OTHER PDL1+","OTHER PDL1+",34,554.479122099601,139.186917587447,2,"Margin"
"MEL3","OTHER PDL1+","OTHER PDL1-",39,823.03427975488,422.842333781583,2,"Margin"
"MEL3","OTHER PDL1+","SOX10+ PDL1+",73,1604.60196434668,990.974313854289,2,"Margin"
"MEL3","OTHER PDL1+","SOX10+ PDL1-",5,129.778813910048,129.778813910048,2,"Margin"
"MEL3","OTHER PDL1-","CD8+ PD1+",5,66.6986576622161,66.6986576622161,2,"Margin"
"MEL3","OTHER PDL1-","CD8+ PD1-",7,131.226214475802,24.508362216256,2,"Margin"
"MEL3","OTHER PDL1-","OTHER PDL1+",39,823.03427975488,422.842333781583,2,"Margin"
"MEL3","OTHER PDL1-","OTHER PDL1-",230,4254.04518992119,625.638213096629,2,"Margin"
"MEL3","OTHER PDL1-","SOX10+ PDL1+",80,1395.19533508419,45.4956704196832,2,"Margin"
"MEL3","OTHER PDL1-","SOX10+ PDL1-",144,2551.72290315015,43.8533750508195,2,"Margin"
"MEL3","SOX10+ PDL1+","CD8+ PD1+",37,657.578472944763,17.2713593874881,2,"Margin"
"MEL3","SOX10+ PDL1+","CD8+ PD1-",6,105.270451693792,1.4474005657536,2,"Margin"
"MEL3","SOX10+ PDL1+","OTHER PDL1+",73,1604.60196434668,990.974313854289,2,"Margin"
"MEL3","SOX10+ PDL1+","OTHER PDL1-",80,1395.19533508419,45.4956704196832,2,"Margin"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1+",464,9267.94705594787,3398.46518167285,2,"Margin"
"MEL3","SOX10+ PDL1+","SOX10+ PDL1-",114,2088.45080092902,247.567849451852,2,"Margin"
"MEL3","SOX10+ PDL1-","CD8+ PD1+",6,105.270451693792,1.4474005657536,2,"Margin"
"MEL3","SOX10+ PDL1-","CD8+ PD1-",12,185.308840888452,81.485789760413,2,"Margin"
"MEL3","SOX10+ PDL1-","OTHER PDL1+",5,129.778813910048,129.778813910048,2,"Margin"
"MEL3","SOX10+ PDL1-","OTHER PDL1-",144,2551.72290315015,43.8533750508195,2,"Margin"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1+",114,2088.45080092902,247.567849451852,2,"Margin"
"MEL3","SOX10+ PDL1-","SOX10+ PDL1-",328,4930.5373176223,2646.43019280545,2,"Margin"
